회계 연도,매입 마감 (월),발주처,비용배분,S&I 센터,작업유형,장소,건물동,계약명, PO금액,PO번호,PR번호,PR금액,부서,전체 세대수,동별 기본 금액,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,07월31일,엘지화학,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 101동,사택 101-204 수장공사,2028525,4508655854-10,92191735-50,2099000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,07월31일,엘지화학,단독,운영센터,사택 누수보수,원외(사택/기숙사),사택 102동,사택 102-302 화장실 UBR 욕조 누수보수,570825,4508655855-10,92191735-60,593000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,07월31일,엘지화학,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 102동,사택 어린이집 EHP 오버홀 세척,2150000,4508657146-10,92191735-70,4300000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,07월31일,엘지화학,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 3동,기숙사 3동 115호 도배보수외 1건,1170675,4508662651-10,92209717-10,1204000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,07월31일,엘지화학,단독,운영센터,기숙사 3동 소음개선,원외(사택/기숙사),기숙사 3동,기숙사 3동 216호 소음개선작업(벽 부분도배),1759775,4508662652-10,92209717-20,1814000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,07월31일,엘지화학,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 AB동,기숙사 A동 504-6호외 2세대 도배보수,1368475,4508662653-10,92209717-30,1417000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,07월31일,엘지화학,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 1동,사택 1-204 수장공사,1961875,4508662654-10,92209717-40,2020000,업무지원팀,,2222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,07월31일,엘지화학,단독,운영센터,사택 누수보수,원외(사택/기숙사),사택 5동,사택 5동 4-5라인 지붕 기와 보수작업,1585625,4508662655-10,92209717-50,1647000,업무지원팀,,2222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,07월31일,엘지화학,단독,운영센터,사택 씽크대 교체,원외(사택/기숙사),사택 6동,사택 6-205 씽크대 교체(고층장비),3129325,4508662656-10,92209717-60,3188000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,07월31일,엘지화학,단독,운영센터,사택 붙박이장 교체,원외(사택/기숙사),사택 6동,사택 6-205 붙박이장 교체(고층),2054325,4508662657-10,92209717-70,2090000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,07월31일,엘지화학,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 6동,사택 6-205 수장공사,3105675,4508662658-10,92209717-80,3199000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,07월31일,엘지화학,단독,운영센터,사택 단열작업,원외(사택/기숙사),사택 103동,사택 103-406 단열벽 보수작업,1200775,4508662659-10,92209717-90,1246000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,07월31일,엘지화학,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 104동,사택 104동 지하 2층 주차장 배기휀 수리,1384600,4508662660-10,92209717-100,1423000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,07월31일,엘지화학,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기타,사택 가로등 보수작업,1552300,4508662111-10,92209717-120,1864000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,07월31일,엘지화학,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기타,사택 5동 침하부위 파쇄점검 및 기숙사 A동 침하부위 보수,3464725,4508667126-10,92215560-10,3577000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,07월31일,엘지화학,단독,운영센터,임차사택 공가 수장공사,원외(임차사택),기타,임차사택 수장공사 장희찬(무기분석),2698250,4508657507-10,92199226-10,2781000,무기분석,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,07월31일,엘지화학,단독,운영센터,임차사택 공가 수장공사,원외(임차사택),기타,임차사택 수장공사 최해원(소형전지),2475725,4508657508-10,92199226-20,2561000,소형전지,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,08월31일,엘지화학,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 AB동,기숙사 A동 502-5호외 3세대 도배보수,1824275,4508681076-10,92242919-10,1889000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,08월31일,엘지화학,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 AB동,기숙사 B동 303호외 1세대 현관 타일보수,540725,4508681077-10,92242919-20,562000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,08월31일,엘지화학,단독,운영센터,사택 누수보수,원외(사택/기숙사),사택 102동,사택 102-404 화장실 UBR 욕조 누수보수,570825,4508681078-10,92242919-30,593000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,08월31일,엘지화학,단독,운영센터,기숙사 3동 소음개선,원외(사택/기숙사),기숙사 3동,기숙사 3동 103호 소음개선작업(벽 부분도배),1759775,4508681079-10,92242919-40,1814000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,08월31일,엘지화학,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 3동,기숙사 3동 기계실 공동구 사다리 설치,884725,4508681080-10,92242919-50,913000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,08월31일,엘지화학,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 AB동,기숙사 B동 501-2호 도배 및 타일보수,689075,4508681081-10,92242919-60,714000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,08월31일,엘지화학,단독,운영센터,사택 누수보수,원외(사택/기숙사),사택 9동,사택 9-506 누수천장 원복작업,729925,4508681082-10,92242919-70,756000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,08월31일,엘지화학,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 5동,사택 5-203 수장공사,1147025,4508681631-10,92246961-10,1188000,업무지원팀,,2222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,08월31일,엘지화학,단독,운영센터,사택 세대내 창호교체,원외(사택/기숙사),사택 5동,사택 5-203 내부 창호교체(고층장비),7045550,4508683516-10,92252598-10,7217000,업무지원팀,,2222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,08월31일,엘지화학,단독,운영센터,사택 세대내 창호교체,원외(사택/기숙사),사택 6동,사택 6-404 내부 창호교체(고층),6702625,4508683517-10,92252598-20,6850000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,08월31일,엘지화학,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 AB동,기숙사 A동 701-3호외 1세대 도배보수(블라인드),706275,4508693014-10,92271561-20,728000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,08월31일,엘지화학,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 AB동,기숙사 B동 603-2 방충망교체,285950,4508697643-10,92276029-20,298000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,08월31일,엘지화학,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 102동,사택 102-302 세대내 문끌림 보수외 1건,695525,4508697644-10,92276029-30,722000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,08월31일,엘지화학,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 102동,사택 102-302 에어컨 매립배관 기밀시험,182750,4508697887-10,92276029-40,1419000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,08월31일,엘지화학,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 6동,사택 6-404 내부창호 내측몰딩 작업,582650,4508696960-10,92278947-20,603000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,08월31일,엘지화학,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 101동,사택 101동 정문 자바라대문 보수,567600,4508696961-10,92278947-30,588000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,08월31일,엘지화학,단독,운영센터,사택 세대내 매립배관 점검,원외(사택/기숙사),기타,사택 6-202외 2세대 매립배관 누수점검,393450,4508696962-10,92278947-40,409000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,08월31일,엘지화학,단독,운영센터,사택 누수보수,원외(사택/기숙사),사택 9동,사택 9-503 누수탐지 및 보수작업,1087900,4508705293-10,92286980-50,1131000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,08월31일,엘지화학,단독,운영센터,임차사택 공가 수장공사,원외(임차사택),기타,임차사택 수장공사 정현묵(석유화학),506325,4508673446-10,92229783-10,526000,석유화학,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,08월31일,엘지화학,단독,운영센터,임차사택 공가 수장공사,원외(임차사택),기타,임차사택 수장공사 신동혁(전지),1842550,4508673447-10,92229783-20,1907000,전지,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,08월31일,엘지화학,단독,운영센터,임차사택 공가 수장공사,원외(임차사택),기타,임차사택 수장공사 조성만(소형전지),2378975,4508680859-10,92240676-10,2442000,소형전지,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,08월31일,엘지화학,계약파기→PO취소→PR삭제,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 5동,[계약파기]사택 5동 아스팔트 침하부분 루프코일 보수,,4508662110-10,92209717-110,,업무지원팀,,2222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기타,기숙사 및 사택 합동안전보건점검 개선작업,4661200,4508693015-10,92271561-10,4788000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 AB동,기숙사 AB동 지하기계실 온수순환펌프 수리,856775,4508697645-10,92276029-10,879000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 AB동,기숙사 A동 903-4 발코니 타일교체,6023225,4508697688-10,92278947-10,6211000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 세대내 창호교체,원외(사택/기숙사),사택 6동,사택 6-405 내부 창호교체(고층),6702625,4508704328-10,92286868-10,6850000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 세대내 창호교체,원외(사택/기숙사),사택 8동,사택 8-407 내부 창호교체(고층장비),7584125,4508704329-10,92286868-20,7765000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 세대내 창호교체,원외(사택/기숙사),사택 8동,사택 8-309 내부 창호교체(고층장비),7584125,4508704330-10,92286868-30,7765000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 세대내 창호교체,원외(사택/기숙사),사택 8동,사택 8-510 내부 창호교체(고층),6775725,4508704331-10,92286868-40,6924000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기타,사택 6-405외 2세대 내부창호 내측몰딩 작업,1747950,4508704332-10,92286980-10,1808000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 2동,사택 2동 우수맨홀 보수작업,3001400,4508704333-10,92286980-20,3106000,업무지원팀,,2222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 8동,사택 8-309 수장공사,3268000,4508704334-10,92286980-30,3368000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 누수보수,원외(사택/기숙사),사택 9동,사택 9-403 누수천장 복원작업,743900,4508704335-10,92286980-40,772000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 101동,사택 101-201 수장공사,3197050,4508704336-10,92286980-60,3299000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 누수보수,원외(사택/기숙사),사택 101동,사택 101-201 베란다 누수보수,983625,4508704337-10,92286980-70,1019000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 누수보수,원외(사택/기숙사),사택 101동,사택 101-201 화장실 UBR 욕조 누수보수,570825,4508704338-10,92286980-80,593000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 3동,기숙사 3-204 도배보수,455800,4508713857-10,92306327-10,473000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 누수보수,원외(사택/기숙사),기숙사 3동,기숙사 3동 5층 세탁실 창호부위 내벽 누수보수,1152400,4508713858-10,92306327-20,1188000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 누수보수,원외(사택/기숙사),기숙사 AB동,기숙사 AB동 지하 1층 벽면 누수보수,1330850,4508710603-10,92306327-30,1368000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 씽크대 수리,원외(사택/기숙사),사택 1동,사택 1-102 씽크대 보수,660050,4508710604-10,92306327-40,674000,업무지원팀,,2222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 누수보수,원외(사택/기숙사),사택 1동,사택 1-102 화장실 바닥구배 작업,1865125,4508710605-10,92306327-50,1932000,업무지원팀,,2222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 단열작업,원외(사택/기숙사),사택 1동,사택 1-201 단열작업,2972375,4508710606-10,92306327-60,3068000,업무지원팀,,2222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 1동,사택 1-201 수장공사,2748775,4508710607-10,92306327-70,2833000,업무지원팀,,2222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 7동,사택 7-404 수장공사,2748775,4508710608-10,92306327-80,2833000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 7동,사택 7-502 수장공사,1961875,4508710609-10,92306327-90,2020000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 7동,사택 7-504 수장공사,1961875,4508710610-10,92306327-100,2020000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 누수보수,원외(사택/기숙사),사택 102동,사택 102동 지하 전기실 외부 천장누수보수,1709250,4508710612-10,92306327-120,1754000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 AB동,기숙사 A동 602-2호외 2세대 보수작업,1554450,4508714260-10,92310594-10,1606000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 누수보수,원외(사택/기숙사),사택 6동,사택 6-202 누수탐지 및 보수작업,1087900,4508714255-10,92310594-20,1131000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 세대내 창호교체,원외(사택/기숙사),사택 6동,사택 6-202 내부 창호교체(고층),6702625,4508714261-10,92310594-30,6850000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 세대내 창호교체,원외(사택/기숙사),사택 9동,사택 9-201 내부 창호교체(고층장비),7831375,4508714262-10,92310594-40,8017000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 붙박이장 교체,원외(사택/기숙사),사택 9동,사택 9-201 붙박이장 교체(고층장비),3055150,4508714263-10,92310594-50,3124000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 누수보수,원외(사택/기숙사),사택 6동,사택 6-102 누수천장 원복작업,812700,4508720260-10,92320854-10,843000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 붙박이장 교체,원외(사택/기숙사),사택 6동,사택 6-202 붙박이장 교체(고층),2280075,4508720262-10,92320854-30,2324000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 씽크대 교체,원외(사택/기숙사),사택 6동,사택 6-202 씽크대 교체(고층),2763825,4508720263-10,92320854-40,2809000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 씽크대 수리,원외(사택/기숙사),사택 8동,사택 8-304 씽크대 보수작업,204250,4508720264-10,92320854-50,232000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 103동,사택 103-102 수장공사,3530300,4508720265-10,92320854-60,3637000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20년,09월30일,엘지화학,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 103동,사택 103-402 수장공사,1450175,4508720266-10,92320854-70,1492000,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
